"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Burundi","BDI","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8949966430664","91.9039993286133","91.9759979248047","92.0210037231445","92.140998840332","92.2809982299805","92.2979965209961","92.2099990844727","92.2220001220703","92.2389984130859","92.2360000610352","92.2119979858398","92.2620010375977","92.286003112793","92.3030014038086","92.2590026855469","92.2170028686523","92.1959991455078","92.1600036621094","92.1149978637695","92.0690002441406","92.0120010375977","91.9670028686523","91.9010009765625","91.984001159668","92.0080032348633","92.0189971923828","92.0110015869141","92.0230026245117","92.0329971313477",
"Belgium","BEL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99499988555908","2.89599990844727","2.63199996948242","2.88800001144409","2.67799997329712","2.74499988555908","2.65700006484985","2.23799991607666","2.39299988746643","1.90799999237061","1.37999999523163","1.78999996185303","1.72099995613098","2.21900010108948","2.03900003433228","1.9539999961853","1.85599994659424","1.55299997329712","1.48699998855591","1.35199999809265","1.30099999904633","1.17200005054474","1.36000001430511","1.21800005435944","1.17700004577637","1.25100004673004","1.16400003433228","0.994000017642975","0.961000025272369","0.935000002384186",
"Benin","BEN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0769996643066","50.0019989013672","49.8199996948242","49.8050003051758","49.5349998474121","49.3419990539551","49.0130004882813","48.7830009460449","48.3860015869141","47.9080009460449","47.4210014343262","47.0169982910156","46.6759986877441","46.2960014343262","46.0989990234375","45.7000007629395","45.0979995727539","44.5849990844727","44.2869987487793","43.9889984130859","43.6129989624023","43.0589981079102","42.2550010681152","41.5299987792969","41.1809997558594","40.7550010681152","40.0429992675781","39.2470016479492","38.5779991149902","37.9620018005371",
"Burkina Faso","BFA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8099975585938","89.6679992675781","89.4280014038086","89.1380004882813","88.0439987182617","86.7330017089844","85.3420028686523","83.8089981079102","82.0250015258789","80.3339996337891","78.2880020141602","76.0690002441406","73.3659973144531","70.5970001220703","67.375","63.9049987792969","60.1910018920898","56.2809982299805","52.3730010986328","48.1549987792969","43.6529998779297","39.1370010375977","34.701000213623","30.3770008087158","29.1319999694824","27.951000213623","26.8689994812012","25.9029998779297","25.2250003814697","24.6520004272461",
"Bangladesh","BGD","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5110015869141","68.9599990844727","68.2259979248047","67.2689971923828","66.0500030517578","64.6269989013672","64.9079971313477","65.0540008544922","64.9660034179688","64.806999206543","62.3689994812012","59.7019996643066","57.0270004272461","54.1959991455078","51.1180000305176","48.076000213623","48.0460014343262","47.8800010681152","47.5660018920898","47.3059997558594","46.4799995422363","45.6809997558594","44.9220008850098","44.2820014953613","43.4640007019043","42.6640014648438","40.5970001220703","39.4570007324219","38.5769996643066","37.7480010986328",
"Bulgaria","BGR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5419998168945","19.3250007629395","18.7999992370605","17.8390007019043","16.7959995269775","15.9689998626709","15.2690000534058","14.0819997787476","13.8760004043579","13.1960000991821","9.69400024414063","10.7049999237061","11.1400003433228","10.7449998855591","8.93900012969971","8.10799980163574","7.54400014877319","7.47300004959106","7.09200000762939","6.81500005722046","6.77899980545044","6.44000005722046","6.65999984741211","7.00799989700317","6.85599994659424","6.75299978256226","7.01399993896484","6.57800006866455","6.39300012588501","6.26100015640259",
"Bahrain","BHR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43400001525879","2.32299995422363","2.20499992370605","2.11999988555908","2.03299999237061","1.94900000095367","1.86800003051758","1.7849999666214","1.71099996566772","1.64100003242493","1.56900000572205","1.51699995994568","1.46200001239777","1.39900004863739","1.34099996089935","1.28400003910065","1.23000001907349","1.17900002002716","1.13800001144409","1.08399999141693","1.09599995613098","1.09200000762939","1.08500003814697","1.07799994945526","1.07500004768372","1.04799997806549","1.02300000190735","1.00399994850159","0.986000001430511","0.967000007629395",
"Bahamas, The","BHS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.25400018692017","5.25299978256226","5.45900011062622","5.43200016021729","4.34000015258789","4.99499988555908","3.84200000762939","3.53399991989136","4.02799987792969","4.10699987411499","4.19799995422363","3.70799994468689","2.99799990653992","4.43400001525879","3.49200010299683","2.50200009346008","2.3050000667572","2.93300008773804","2.88100004196167","2.76500010490417","2.70099997520447","2.61500000953674","2.54800009727478","2.47000002861023","2.40799999237061","2.34500002861023","2.26799988746643","2.19799995422363","2.13800001144409","2.09400010108948",
"Bosnia and Herzegovina","BIH","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8880004882813","32.9059982299805","32.5950012207031","31.6110000610352","30.3430004119873","28.0470008850098","26.7649993896484","25.7000007629395","25.0799999237061","24.5869998931885","23.9290008544922","23.2220001220703","22.6749992370605","21.9360008239746","21.181999206543","20.5450000762939","19.8190002441406","20.5799999237061","21.2320003509521","19.6989994049072","19.613000869751","20.5580005645752","18.7320003509521","17.0790004730225","17.5109996795654","17.9570007324219","16.8129997253418","15.7250003814697","15.3830003738403","15.0880002975464",
"Belarus","BLR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4090003967285","16.4740009307861","16.3549995422363","16.2269992828369","16.1189994812012","15.9729995727539","15.6949996948242","15.1309995651245","15.0369997024536","14.8400001525879","14.4390001296997","14.0129995346069","13.6280002593994","13.2189998626709","12.8229999542236","12.4350004196167","12.0480003356934","11.668999671936","11.3229999542236","11.0310001373291","10.7650003433228","10.5089998245239","10.21399974823","9.94200038909912","9.69900035858154","9.72599983215332","10.6960000991821","11.3129997253418","11.0179996490479","10.7620000839233",
"Belize","BLZ","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1310005187988","24.0410003662109","23.9379997253418","23.1119995117188","27.1499996185303","28.6800003051758","29.9099998474121","25.0200004577637","27.4729995727539","25.951000213623","24.6100006103516","23.3090000152588","22.0009994506836","20.7740001678467","19.5590000152588","19.4839992523193","19.363000869751","19.1849994659424","19.0750007629395","18.9440002441406","18.8050003051758","18.6089992523193","18.4680004119873","18.2450008392334","18.0820007324219","18.5620002746582","17.4179992675781","17.0860004425049","16.8460006713867","16.5900001525879",
"Bermuda","BMU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0940017700195","41.9809989929199","41.7770004272461","41.5400009155273","41.2519989013672","40.9490013122559","40.7179985046387","40.3440017700195","39.9500007629395","38.9389991760254","44.2039985656738","42.3899993896484","35.0870018005371","35.0870018005371","38.6139984130859","39.5","36.0999984741211","31.2040004730225","30.0860004425049","29.988000869751","29.7849998474121","27.7910003662109","29.2280006408691","30.8519992828369","27.8479995727539","29.681999206543","30.4890003204346","31.0639991760254","30.7089996337891","30.3659992218018",
"Brazil","BRA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9790000915527","19.2770004272461","18.9580001831055","18.3129997253418","18.136999130249","17.1030006408691","16.8540000915527","16.1989994049072","16.6889991760254","16.4790000915527","16.4220008850098","16.5249996185303","16.6749992370605","17.1389999389648","16.6240005493164","15.6180000305176","14.6829996109009","13.8450002670288","13.4320001602173","12.6490001678467","11.9890003204346","11.4689998626709","11.1660003662109","10.335000038147","10.2030000686646","10.1370000839233","9.45499992370605","9.25899982452393","9.2209997177124","9.11999988555908",
"Barbados","BRB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51999998092651","6.23999977111816","5.55999994277954","5.30999994277954","4.6399998664856","5.26999998092651","4.83300018310547","4.44000005722046","4.30999994277954","4.22599983215332","4.19999980926514","4.03999996185303","4.55999994277954","3.41000008583069","3.51300001144409","3.60999989509583","3.00999999046326","2.77999997138977","2.94000005722046","2.83999991416931","3.26999998092651","2.77999997138977","2.71000003814697","2.71799993515015","2.89199995994568","2.85800004005432","2.75999999046326","2.69300007820129","2.63000011444092","2.56200003623962",
"Brunei Darussalam","BRN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03200006484985","1.9099999666214","1.80999994277954","1.71200001239777","1.60399997234344","1.51900005340576","1.44799995422363","1.37699997425079","1.30900001525879","1.23800003528595","1.16799998283386","1.10099995136261","1.04200005531311","0.986000001430511","0.930999994277954","0.871999979019165","0.824000000953674","0.781000018119812","0.739000022411346","0.694999992847443","0.652999997138977","0.61599999666214","0.583000004291534","0.550000011920929","0.745000004768372","1.00899994373322","1.35800004005432","1.37100005149841","1.36300003528595","1.34800004959106",
"Bhutan","BTN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8860015869141","67.7239990234375","67.6029968261719","67.4550018310547","67.3270034790039","67.1640014648438","67.0989990234375","66.7350006103516","66.2799987792969","65.2229995727539","63.5690002441406","62.6749992370605","62.8860015869141","61.8170013427734","61.9889984130859","62.8030014038086","62.8190002441406","62.2360000610352","60.8849983215332","59.5999984741211","60.1500015258789","58.1430015563965","56.3400001525879","56.6500015258789","57.9959983825684","57.1399993896484","56.5830001831055","55.9879989624023","55.314998626709","54.6209983825684",
"Botswana","BWA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2290000915527","16.0639991760254","15.960000038147","15.878999710083","15.6680002212524","15.5920000076294","18.0559997558594","20.7299995422363","20.3059997558594","19.9549999237061","20.4449996948242","20.7959995269775","21.2199993133545","21.9459991455078","22.5979995727539","23.1529998779297","23.7129993438721","24.3770008087158","25.0890007019043","24.6439990997314","24.2089996337891","23.7929992675781","23.1350002288818","22.6259994506836","22.2509994506836","21.7910003662109","21.3959999084473","21.0270004272461","20.6870002746582","20.3859996795654",
"Central African Republic","CAF","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1699981689453","80.3399963378906","80.3860015869141","80.3349990844727","80.2170028686523","80.4349975585938","80.3649978637695","80.2610015869141","80.1429977416992","80.3010025024414","80.161003112793","80.0270004272461","80.3290023803711","80.0830001831055","80.0380020141602","79.8059997558594","79.5839996337891","79.4380035400391","79.0230026245117","78.7559967041016","78.4889984130859","78.1360015869141","79.0110015869141","78.8310012817383","78.5070037841797","78.1729965209961","77.8610000610352","77.5670013427734","77.322998046875","77.0810012817383",
"Canada","CAN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4909999370575","3.45099997520447","3.48300004005432","3.34800004959106","3.15400004386902","3.11299991607666","3.00699996948242","2.9909999370575","2.80599999427795","2.51600003242493","2.16000008583069","2.11700010299683","2.10700011253357","2.02300000190735","2.12199997901917","2.11199998855591","2.00099992752075","1.94099998474121","1.9539999961853","1.807000041008","1.78799998760223","1.75300002098083","1.77499997615814","1.71399998664856","1.64300000667572","1.5789999961853","1.51800000667572","1.48599994182587","1.45200002193451","1.4210000038147",
"Central Europe and the Baltics","CEB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6973070805817","22.2243708938649","22.5588123708105","22.8521021970696","22.4058209701135","21.4474724013952","21.8461142063493","21.4777614245764","21.551880912025","21.3155019133889","20.7717352914888","18.8394030565669","18.1121254459437","16.5756480731731","15.9986733236236","14.8576360440183","13.9356429001674","13.1629694970473","13.0716835973283","13.4555011119118","12.9893129151602","12.8872589516233","12.4562823721232","12.0235422398165","11.3921202640974","10.3654770740341","10.1480714802385","9.70016046398462","9.34723694772677","9.07966184121924",
"Switzerland","CHE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2960000038147","4.20100021362305","4.51000022888184","4.40799999237061","4.44600009918213","4.38600015640259","4.60300016403198","4.60900020599365","4.78299999237061","4.84899997711182","4.34999990463257","4.28599977493286","4.23600006103516","3.89400005340576","3.8989999294281","3.81200003623962","4.00299978256226","3.58800005912781","3.24900007247925","3.47000002861023","3.51399993896484","3.53099989891052","3.52800011634827","3.57800006866455","3.43899989128113","3.36199998855591","3.10899996757507","3.02999997138977","2.94899988174438","2.86999988555908",
"Channel Islands","CHI","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32499980926514","7.2480001449585","7.14699983596802","7.02600002288818","6.91099977493286","6.78599977493286","6.62599992752075","6.46600008010864","6.29199981689453","6.08599996566772","5.95900011062622","5.82999992370605","5.72700023651123","5.58300018310547","5.42000007629395","5.22300004959106","5.02799987792969","4.91099977493286","4.84100008010864","4.71299982070923","4.58300018310547","4.44799995422363","4.31300020217896","4.16800022125244","4.03200006484985","3.91000008583069","3.79500007629395","3.68400001525879","3.58699989318848","3.49799990653992",
"Chile","CHL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0919990539551","18.0219993591309","16.55299949646","16.2220001220703","15.7049999237061","15.4119997024536","14.4209995269775","14.4390001296997","14.4309997558594","14.4399995803833","13.6009998321533","13.5","13.5989999771118","13.3599996566772","13.1599998474121","12.8489999771118","12.3109998703003","11.7189998626709","11.1990003585815","10.6049995422363","10.2609996795654","9.98200035095215","9.47500038146973","9.40200042724609","9.37800025939941","9.47999954223633","9.2519998550415","9.21599960327148","9.0019998550415","8.77299976348877",
"China","CHN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7000007629395","58.5","56.4000015258789","54.2999992370605","52.2000007629395","50.5","49.9000015258789","49.7999992370605","50.0999984741211","50.0099983215332","50.0099983215332","50.0099983215332","49.0999984741211","46.9000015258789","44.7999992370605","42.5999984741211","40.7999992370605","39.5999984741211","38.0999984741211","36.7000007629395","34.7999992370605","33.5999984741211","31.3999996185303","29.5","28.5799999237061","27.7000007629395","26.9799995422363","26.1019992828369","25.363000869751","24.7290000915527",
"Cote d'Ivoire","CIV","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.023998260498","51.068000793457","51.1100006103516","51.1049995422363","50.8489990234375","50.5260009765625","50.3320007324219","50.0589981079102","49.8950004577637","50.0009994506836","49.9469985961914","49.9710006713867","49.9599990844727","49.6440010070801","49.3009986877441","48.9790000915527","48.6129989624023","48.1860008239746","47.6570014953613","47.2610015869141","47.359001159668","46.1910018920898","45.1699981689453","44.3709983825684","43.556999206543","42.7480010986328","41.890998840332","40.9189987182617","40.048999786377","39.2669982910156",
"Cameroon","CMR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0260009765625","68.1019973754883","68.2959976196289","68.2310028076172","68.0820007324219","67.8779983520508","67.6019973754883","67.2850036621094","66.9010009765625","66.4660034179688","65.8860015869141","65.0210037231445","64.0780029296875","62.9309997558594","62.0359992980957","60.984001159668","59.8269996643066","58.2589988708496","56.7270011901855","55.0639991760254","53.2960014343262","51.4500007629395","49.4980010986328","47.6129989624023","46.5359992980957","45.6300010681152","44.8330001831055","44.0670013427734","43.4370002746582","42.867000579834",
"Congo, Dem. Rep.","COD","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3339996337891","71.6419982910156","71.9909973144531","72.2190017700195","72.2519989013672","72.2600021362305","72.5640029907227","72.6419982910156","72.9209976196289","73.1549987792969","73.2969970703125","73.0589981079102","72.6900024414063","72.2890014648438","71.8730010986328","71.4929962158203","71.056999206543","70.6999969482422","70.4449996948242","70.0149993896484","69.5289993286133","68.9729995727539","68.3219985961914","67.5940017700195","66.9820022583008","66.6940002441406","66.3270034790039","65.7959976196289","65.4309997558594","65.125",
"Congo, Rep.","COG","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3950004577637","42.359001159668","42.4199981689453","42.6500015258789","42.5229988098145","42.3610000610352","42.4179992675781","42.2319984436035","42.3689994812012","41.8250007629395","41.4819984436035","41.0870018005371","40.9389991760254","40.6080017089844","39.9690017700195","39.4329986572266","39.4560012817383","38.890998840332","38.1769981384277","37.4220008850098","36.9959983825684","36.4900016784668","36.0050010681152","35.3880004882813","34.9620018005371","34.9819984436035","34.9389991760254","34.6030006408691","34.1300010681152","33.7760009765625",
"Colombia","COL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1280002593994","23.0349998474121","22.8799991607666","22.6270008087158","22.4080009460449","22.3799991607666","22.1870002746582","22.1469993591309","22.5849990844727","22.3339996337891","22.19700050354","21.9309997558594","21.5550003051758","21.0610008239746","20.6049995422363","19.9629993438721","19.3050003051758","19.0149993896484","18.617000579834","18.378999710083","17.8110008239746","17.4080009460449","16.6000003814697","16.2290000915527","16.0060005187988","16.0060005187988","16.5340003967285","16.7089996337891","16.613000869751","16.4529991149902",
